,game_id,year_id,fran_id,opp_fran,game_location,is_playoffs,pts,opp_pts,game_result,forecast,point_diff
6675,197502190SAA,1975,Nets,Spurs,A,0,113,91,W,0.4136368,22
6676,197502190SAA,1975,Spurs,Nets,H,0,91,113,L,0.5863632,-22
6677,197502210SEA,1975,Thunder,Hawks,H,0,110,108,W,0.68866479,2
6678,197502220GSW,1975,Celtics,Warriors,A,0,108,114,L,0.55721211,-6
6679,197502220NYK,1975,Knicks,Clippers,H,0,85,92,L,0.52035666,-7
6680,197502220NYA,1975,Nets,Sails,H,0,126,93,W,0.87719113,33
6681,197502220SAA,1975,Spurs,Colonels,H,0,110,108,W,0.57561386,2
6682,197502230LAL,1975,Celtics,Lakers,A,0,119,115,W,0.73203325,4
6683,197502230SEA,1975,Thunder,Sixers,H,0,100,114,L,0.69910467,-14
6684,197502230NYA,1975,Nets,Sounds,H,0,116,93,W,0.93118006,23
6685,197502240UTS,1975,Nets,Stars,A,0,113,117,L,0.64037073,-4
6686,197502250NYK,1975,Knicks,Thunder,H,0,101,102,L,0.6432941,-1
6687,197502250NYK,1975,Thunder,Knicks,A,0,102,101,W,0.3567059,1
6688,197502260BOS,1975,Knicks,Celtics,A,0,103,121,L,0.13988644,-18
6689,197502260BOS,1975,Celtics,Knicks,H,0,121,103,W,0.86011356,18
6690,197502260WSB,1975,Thunder,Wizards,A,0,98,104,L,0.15386146,-6
6691,197502260DNA,1975,Nets,Nuggets,A,0,114,148,L,0.4480949,-34
6692,197502280BOS,1975,Celtics,Bucks,H,0,107,106,W,0.81184506,1
6693,197502280BUF,1975,Knicks,Clippers,A,0,114,106,W,0.2418465,8
6694,197502280PHI,1975,Thunder,Sixers,A,0,111,112,L,0.39127249,-1
6695,197502280NYA,1975,Nets,Spirits,H,0,117,110,W,0.89306897,7
6696,197502280SAA,1975,Spurs,Stars,H,0,110,100,W,0.77428246,10
6697,197503010NYK,1975,Knicks,Sixers,H,0,94,100,L,0.67408025,-6
6698,197503010KEN,1975,Nets,Colonels,A,0,84,95,L,0.38257211,-11
6699,197503010VIR,1975,Spurs,Squires,A,0,110,106,W,0.77675748,4
6700,197503020BOS,1975,Thunder,Celtics,A,0,104,97,W,0.1394155,7
6701,197503020BOS,1975,Celtics,Thunder,H,0,97,104,L,0.8605845,-7
6702,197503020PHI,1975,Knicks,Sixers,A,0,87,91,L,0.36398733,-4
6703,197503020KEN,1975,Spurs,Colonels,A,0,103,98,W,0.30715185,5
6704,197503020MMS,1975,Nets,Sounds,A,0,111,87,W,0.76371944,24
6705,197503040BUF,1975,Thunder,Clippers,A,0,97,104,L,0.29559708,-7
6706,197503040NYK,1975,Knicks,Celtics,H,0,111,126,L,0.35504135,-15
6707,197503040NYK,1975,Celtics,Knicks,A,0,126,111,W,0.64495862,15
6708,197503040SSL,1975,Nets,Spirits,A,0,110,106,W,0.7305547,4
6709,197503050PHI,1975,Celtics,Sixers,A,0,116,107,W,0.64933687,9
6710,197503050SAA,1975,Spurs,Nets,H,0,122,109,W,0.58279943,13
6711,197503050SAA,1975,Nets,Spurs,A,0,109,122,L,0.41720057,-13
6712,197503060MIL,1975,Thunder,Bucks,A,0,92,102,L,0.28861928,-10
6713,197503070NYA,1975,Nets,Spirits,H,0,120,101,W,0.8971321,19
6714,197503070SAA,1975,Spurs,Nuggets,H,0,95,100,L,0.65245593,-5
6715,197503080KCO,1975,Thunder,Kings,A,0,103,99,W,0.25555199,4
6716,197503080NYK,1975,Knicks,Pistons,H,0,118,100,W,0.63140416,18
6717,197503080DNA,1975,Spurs,Nuggets,A,0,144,156,L,0.34585541,-12
6718,197503080KEN,1975,Nets,Colonels,A,0,80,96,L,0.3913461,-16
6719,197503090BOS,1975,Celtics,Warriors,H,0,101,102,L,0.82588673,-1
6720,197503090INA,1975,Spurs,Pacers,A,0,107,141,L,0.41546535,-34
6721,197503090NYA,1975,Nets,Squires,H,0,112,82,W,0.9384104,30
6722,197503110CHI,1975,Celtics,Bulls,A,0,121,115,W,0.48573744,6
6723,197503110HOU,1975,Thunder,Rockets,A,0,122,117,W,0.31130177,5
6724,197503110NYK,1975,Knicks,Suns,H,0,103,98,W,0.605102,5
6725,197503120BOS,1975,Celtics,Suns,H,0,88,82,W,0.84610522,6
6726,197503120SSL,1975,Nets,Spirits,A,0,124,96,W,0.70214629,28
6727,197503130NYK,1975,Knicks,Trailblazers,H,0,116,103,W,0.60578048,13
6728,197503130SAA,1975,Nets,Spurs,A,0,108,94,W,0.44839537,14
6729,197503130SAA,1975,Spurs,Nets,H,0,94,108,L,0.55160463,-14
6730,197503140BOS,1975,Celtics,Trailblazers,H,0,103,98,W,0.8468833,5
6731,197503140HOU,1975,Knicks,Rockets,A,0,103,94,W,0.31889164,9
6732,197503140SEA,1975,Thunder,Clippers,H,0,125,105,W,0.54141492,20
6733,197503140NYA,1975,Nets,Nuggets,H,0,95,102,L,0.6887151,-7
6734,197503140VIR,1975,Spurs,Squires,A,0,97,95,W,0.77382344,2
6735,197503150GSW,1975,Thunder,Warriors,A,0,84,120,L,0.35441887,-36
6736,197503150SAA,1975,Spurs,Stars,H,0,112,102,W,0.77740407,10
6737,197503160BOS,1975,Celtics,Rockets,H,0,99,94,W,0.84071666,5
6738,197503160SEA,1975,Knicks,Thunder,A,0,94,97,L,0.35202259,-3
6739,197503160SEA,1975,Thunder,Knicks,H,0,97,94,W,0.64797741,3
6740,197503160NYA,1975,Nets,Stars,H,0,100,89,W,0.84867215,11
6741,197503170NYA,1975,Nets,Pacers,H,0,124,116,W,0.7161352,8
6742,197503180DET,1975,Celtics,Pistons,A,0,116,90,W,0.68707132,26
6743,197503180LAL,1975,Knicks,Lakers,A,0,109,100,W,0.44858867,9
6744,197503190PHO,1975,Knicks,Suns,A,0,101,96,W,0.4165318,5
6745,197503190SEA,1975,Thunder,Bucks,H,0,101,100,W,0.5869543,1
6746,197503190WSB,1975,Celtics,Wizards,A,0,80,97,L,0.42400563,-17
6747,197503190INA,1975,Nets,Pacers,A,0,119,110,W,0.45677346,9
6748,197503190SSL,1975,Spurs,Spirits,A,0,128,115,W,0.63091111,13
6749,197503210BOS,1975,Celtics,Clippers,H,0,109,101,W,0.80180722,8
6750,197503210LAL,1975,Thunder,Lakers,A,0,109,112,L,0.4879666,-3
6751,197503210NYA,1975,Nets,Colonels,H,0,115,101,W,0.71895933,14
6752,197503210SAA,1975,Spurs,Squires,H,0,136,115,W,0.92345709,21
6753,197503220NYK,1975,Knicks,Celtics,H,0,81,90,L,0.38798153,-9
6754,197503220NYK,1975,Celtics,Knicks,A,0,90,81,W,0.61201847,9
6755,197503230BOS,1975,Celtics,Knicks,H,0,96,86,W,0.84407622,10
6756,197503230BOS,1975,Knicks,Celtics,A,0,86,96,L,0.15592378,-10
6757,197503230SEA,1975,Thunder,Suns,H,0,96,102,L,0.71541232,-6
6758,197503230NYA,1975,Nets,Nuggets,H,0,111,114,L,0.67190224,-3
6759,197503230SAA,1975,Spurs,Sails,H,0,122,102,W,0.84757805,20
6760,197503250CLE,1975,Celtics,Cavaliers,A,0,89,84,W,0.6663788,5
6761,197503260BOS,1975,Celtics,Jazz,H,0,113,100,W,0.92251539,13
6762,197503260PHI,1975,Knicks,Sixers,A,0,128,98,W,0.40194756,30
6763,197503260SEA,1975,Thunder,Lakers,H,0,110,89,W,0.71239549,21
6764,197503260NYA,1975,Nets,Colonels,H,0,102,103,L,0.71658099,-1
6765,197503260SAA,1975,Spurs,Sounds,H,0,133,121,W,0.86031103,12
6766,197503280BOS,1975,Celtics,Bulls,H,0,97,92,W,0.80594987,5
6767,197503280NOJ,1975,Knicks,Jazz,A,0,102,111,L,0.58057833,-9
6768,197503280SEA,1975,Thunder,Warriors,H,0,96,92,W,0.55793148,4
6769,197503280MMS,1975,Nets,Sounds,A,0,106,111,L,0.7468186,-5
6770,197503290BUF,1975,Celtics,Clippers,A,0,96,102,L,0.55081022,-6
6771,197503290KEN,1975,Nets,Colonels,A,0,95,126,L,0.4012869,-31
6772,197503290SAA,1975,Spurs,Squires,H,0,108,101,W,0.93314713,7
6773,197503300NYK,1975,Knicks,Bucks,H,0,111,99,W,0.63493162,12
6774,197503300SEA,1975,Thunder,Trailblazers,H,0,98,88,W,0.63867712,10
6775,197503300NYA,1975,Nets,Spurs,H,0,130,104,W,0.68717402,26
6776,197503300NYA,1975,Spurs,Nets,A,0,104,130,L,0.31282598,-26
6777,197503310KEN,1975,Spurs,Colonels,A,0,88,103,L,0.29101801,-15
6778,197504010NYK,1975,Knicks,Sixers,H,0,99,95,W,0.75190425,4
6779,197504010SAA,1975,Spurs,Sails,H,0,130,113,W,0.85622686,17
6780,197504020BOS,1975,Celtics,Clippers,H,0,95,92,W,0.78846192,3
6781,197504020SEA,1975,Thunder,Kings,H,0,99,96,W,0.61138374,3
6782,197504020NYA,1975,Nets,Sounds,H,0,119,97,W,0.88738811,22
6783,197504030CLE,1975,Knicks,Cavaliers,A,0,95,100,L,0.43566358,-5
6784,197504030SAA,1975,Spurs,Pacers,H,0,137,122,W,0.69921225,15
6785,197504030VIR,1975,Nets,Squires,A,0,116,111,W,0.86172903,5
6786,197504040BOS,1975,Celtics,Wizards,H,0,95,94,W,0.67346627,1
6787,197504040LAL,1975,Thunder,Lakers,A,0,111,102,W,0.48868877,9
6788,197504040MIL,1975,Knicks,Bucks,A,0,101,109,L,0.3651154,-8
6789,197504040KEN,1975,Nets,Colonels,A,1,99,108,L,0.35492468,-9
6790,197504050GSW,1975,Thunder,Warriors,A,0,109,108,W,0.29664785,1
6791,197504050PHI,1975,Celtics,Sixers,A,0,111,97,W,0.73539722,14
6792,197504050SAA,1975,Spurs,Pacers,H,1,119,122,L,0.71646851,-3
6793,197504060NYK,1975,Knicks,Clippers,H,0,105,93,W,0.56208295,12
6794,197504060SEA,1975,Thunder,Suns,H,0,114,111,W,0.77830285,3
6795,197504060NYA,1975,Nets,Spirits,H,1,111,105,W,0.85378015,6
6796,197504070SAA,1975,Spurs,Pacers,H,1,93,98,L,0.69447869,-5
6797,197504080HOU,1975,Knicks,Rockets,A,1,84,99,L,0.41715133,-15
6798,197504080SEA,1975,Thunder,Pistons,H,1,90,77,W,0.72060001,13
6799,197504090NYA,1975,Nets,Spirits,H,1,97,115,L,0.85637105,-18
6800,197504100DET,1975,Thunder,Pistons,A,1,106,122,L,0.46650088,-16
6801,197504100NYK,1975,Knicks,Rockets,H,1,106,96,W,0.66668695,10
6802,197504100INA,1975,Spurs,Pacers,A,1,103,113,L,0.38765454,-10
6803,197504110SSL,1975,Nets,Spirits,A,1,108,113,L,0.55841637,-5
6804,197504120HOU,1975,Knicks,Rockets,A,1,86,118,L,0.40482348,-32
6805,197504120SEA,1975,Thunder,Pistons,H,1,100,93,W,0.70450592,7
6806,197504120INA,1975,Spurs,Pacers,A,1,110,109,W,0.36719298,1
6807,197504130SSL,1975,Nets,Spirits,A,1,89,100,L,0.53524125,-11
6808,197504140BOS,1975,Celtics,Rockets,H,1,123,106,W,0.8518241,17
6809,197504140GSW,1975,Thunder,Warriors,A,1,96,123,L,0.31205308,-27
6810,197504140SAA,1975,Spurs,Pacers,H,1,123,117,W,0.6616661,6
6811,197504150NYA,1975,Nets,Spirits,H,1,107,108,L,0.76025295,-1
6812,197504160BOS,1975,Celtics,Rockets,H,1,112,100,W,0.8568272,12
6813,197504160GSW,1975,Thunder,Warriors,A,1,100,99,W,0.28461158,1
6814,197504160INA,1975,Spurs,Pacers,A,1,100,115,L,0.39521104,-15
6815,197504170SEA,1975,Thunder,Warriors,H,1,96,105,L,0.5758974,-9
6816,197504190HOU,1975,Celtics,Rockets,A,1,102,117,L,0.6611926,-15
6817,197504190SEA,1975,Thunder,Warriors,H,1,111,94,W,0.54268253,17
6818,197504220GSW,1975,Thunder,Warriors,A,1,100,124,L,0.3037529,-24
6819,197504220HOU,1975,Celtics,Rockets,A,1,122,117,W,0.60888821,5
6820,197504240BOS,1975,Celtics,Rockets,H,1,128,115,W,0.83938205,13
6821,197504240SEA,1975,Thunder,Warriors,H,1,96,105,L,0.55107599,-9
6822,197504270BOS,1975,Celtics,Wizards,H,1,95,100,L,0.68499607,-5
6823,197504300WSB,1975,Celtics,Wizards,A,1,92,117,L,0.37780017,-25
6824,197505030BOS,1975,Celtics,Wizards,H,1,101,90,W,0.62162024,11
6825,197505070WSB,1975,Celtics,Wizards,A,1,108,119,L,0.36236447,-11
6826,197505090BOS,1975,Celtics,Wizards,H,1,103,99,W,0.62269199,4
6827,197505110WSB,1975,Celtics,Wizards,A,1,92,98,L,0.35458755,-6
6828,197510230NYK,1976,Knicks,Lakers,H,0,101,104,L,0.73192656,-3
6829,197510240BOS,1976,Celtics,Rockets,H,0,109,94,W,0.78679985,15
6830,197510240SEA,1976,Thunder,Trailblazers,H,0,105,97,W,0.61666638,8
6831,197510240KEN,1976,Spurs,Colonels,A,0,94,100,L,0.25588804,-6
6832,197510240SSL,1976,Nets,Spirits,A,0,109,94,W,0.46252131,15
6833,197510250NYK,1976,Knicks,Cavaliers,H,0,100,91,W,0.66349769,9
6834,197510250SAA,1976,Spurs,Nets,H,0,131,111,W,0.59419262,20
6835,197510250SAA,1976,Nets,Spurs,A,0,111,131,L,0.40580738,-20
6836,197510260NOJ,1976,Knicks,Jazz,A,0,114,125,L,0.49072641,-11
6837,197510260SEA,1976,Thunder,Suns,H,0,113,99,W,0.72806209,14
6838,197510260NYA,1976,Nets,Pacers,H,0,118,111,W,0.63554078,7
6839,197510280CHI,1976,Thunder,Bulls,A,0,90,101,L,0.31564534,-11
6840,197510280NYK,1976,Knicks,Warriors,H,0,94,111,L,0.4826808,-17
6841,197510280VIR,1976,Spurs,Squires,A,0,108,103,W,0.72284424,5
6842,197510290BOS,1976,Celtics,Warriors,H,0,115,106,W,0.67297375,9
6843,197510290KCK,1976,Thunder,Kings,A,0,92,91,W,0.37560695,1
6844,197510290NYA,1976,Spurs,Nets,A,0,99,112,L,0.34579706,-13
6845,197510290NYA,1976,Nets,Spurs,H,0,112,99,W,0.65420294,13
6846,197510300NYK,1976,Knicks,Kings,H,0,117,113,W,0.61348343,4
6847,197510300SAA,1976,Spurs,Sails,H,0,102,100,W,0.83082974,2
6848,197510310BOS,1976,Celtics,Trailblazers,H,0,112,94,W,0.80500966,18
6849,197510310LAL,1976,Thunder,Lakers,A,0,104,120,L,0.46981394,-16
6850,197510310NYA,1976,Nets,Spirits,H,0,116,120,L,0.75892264,-4
6851,197511010CHI,1976,Celtics,Bulls,A,0,82,84,L,0.50914168,-2
6852,197511010NYK,1976,Knicks,Sixers,H,0,110,98,W,0.66916883,12
6853,197511020SEA,1976,Thunder,Wizards,H,0,85,94,L,0.47823766,-9
6854,197511020NYA,1976,Nets,Stars,H,0,123,111,W,0.73218787,12
6855,197511020SDS,1976,Spurs,Sails,A,0,102,105,L,0.62728763,-3
6856,197511040HOU,1976,Knicks,Rockets,A,0,106,119,L,0.34202403,-13
6857,197511050BOS,1976,Celtics,Clippers,H,0,105,95,W,0.74136686,10
6858,197511050DET,1976,Thunder,Pistons,A,0,107,124,L,0.37316203,-17
6859,197511050INA,1976,Nets,Pacers,A,0,119,102,W,0.35862297,17
6860,197511050SAA,1976,Spurs,Stars,H,0,121,117,W,0.72531998,4
6861,197511060GSW,1976,Knicks,Warriors,A,0,96,111,L,0.20235008,-15
6862,197511060WSB,1976,Thunder,Wizards,A,0,100,110,L,0.19339341,-10
6863,197511070LAL,1976,Knicks,Lakers,A,0,97,105,L,0.40292752,-8
6864,197511070MIL,1976,Celtics,Bucks,A,0,101,104,L,0.6268577,-3
6865,197511070SSL,1976,Nets,Spirits,A,0,118,117,W,0.49441749,1
6866,197511080ATL,1976,Thunder,Hawks,A,0,94,107,L,0.4377526,-13
6867,197511080DET,1976,Celtics,Pistons,A,0,118,104,W,0.55878782,14
6868,197511080DNA,1976,Nets,Nuggets,A,0,121,128,L,0.35794991,-7
6869,197511080SAA,1976,Spurs,Sails,H,0,99,76,W,0.82207179,23
6870,197511090NOJ,1976,Thunder,Jazz,A,0,111,97,W,0.38606358,14
6871,197511090POR,1976,Knicks,Trailblazers,A,0,96,115,L,0.30448192,-19
6872,197511110BOS,1976,Celtics,Hawks,H,0,91,100,L,0.86244923,-9
6873,197511110PHO,1976,Knicks,Suns,A,0,81,112,L,0.37057143,-31
6874,197511120SEA,1976,Thunder,Kings,H,0,92,107,L,0.63975668,-15
6875,197511120SAA,1976,Spurs,Squires,H,0,144,112,W,0.90077347,32
6876,197511120UTS,1976,Nets,Stars,A,0,114,134,L,0.5352869,-20
6877,197511130NYK,1976,Knicks,Rockets,H,0,108,102,W,0.56725401,6
6878,197511130PHO,1976,Thunder,Suns,A,0,103,106,L,0.36407197,-3
6879,197511130WSB,1976,Celtics,Wizards,A,0,107,110,L,0.35106885,-3
6880,197511130VIR,1976,Spurs,Squires,A,0,124,100,W,0.74925339,24
6881,197511140BOS,1976,Celtics,Sixers,H,0,109,119,L,0.83034259,-10
6882,197511140SEA,1976,Thunder,Cavaliers,H,0,100,97,W,0.63048869,3
6883,197511150BUF,1976,Celtics,Clippers,A,0,112,110,W,0.3991946,2
6884,197511150NYK,1976,Knicks,Hawks,H,0,92,86,W,0.60031992,6
6885,197511150SAA,1976,Spurs,Nets,H,0,109,112,L,0.62975401,-3
6886,197511150SAA,1976,Nets,Spurs,A,0,112,109,W,0.37024599,3
6887,197511160ATL,1976,Knicks,Hawks,A,0,96,97,L,0.33690029,-1
6888,197511160SEA,1976,Thunder,Warriors,H,0,102,98,W,0.40156823,4
6889,197511180NYK,1976,Knicks,Trailblazers,H,0,101,92,W,0.55448151,9
6890,197511190SEA,1976,Thunder,Bulls,H,0,97,87,W,0.63891059,10
6891,197511190SAA,1976,Spurs,Colonels,H,0,113,106,W,0.5300585,7
6892,197511190VIR,1976,Nets,Squires,A,0,100,110,L,0.78550863,-10
6893,197511210BOS,1976,Celtics,Knicks,H,0,110,101,W,0.80891979,9
6894,197511210BOS,1976,Knicks,Celtics,A,0,101,110,L,0.19108021,-9
6895,197511210NYA,1976,Nets,Nuggets,H,0,128,116,W,0.55822212,12
6896,197511220NYK,1976,Knicks,Cavaliers,H,0,94,95,L,0.6309579,-1
6897,197511220SAA,1976,Spurs,Spirits,H,0,122,124,L,0.7689606,-2
6898,197511230CLE,1976,Celtics,Cavaliers,A,0,105,90,W,0.56373715,15
6899,197511230SEA,1976,Thunder,Bucks,H,0,112,104,W,0.62848479,8
6900,197511230NYA,1976,Nets,Stars,H,0,113,106,W,0.78414315,7
6901,197511250NYK,1976,Knicks,Thunder,H,0,127,128,L,0.58863527,-1
6902,197511250NYK,1976,Thunder,Knicks,A,0,128,127,W,0.41136473,1
6903,197511260BOS,1976,Thunder,Celtics,A,0,110,109,W,0.20923305,1
6904,197511260BOS,1976,Celtics,Thunder,H,0,109,110,L,0.79076695,-1
6905,197511260VIR,1976,Spurs,Squires,A,0,141,122,W,0.72888881,19
6906,197511270WSB,1976,Knicks,Wizards,A,0,96,90,W,0.22914046,6
6907,197511280BOS,1976,Celtics,Hawks,H,0,114,107,W,0.79386288,7
6908,197511280PHI,1976,Thunder,Sixers,A,0,94,113,L,0.36613327,-19
6909,197511280NYA,1976,Nets,Squires,H,0,116,97,W,0.90744364,19
6910,197511280SAA,1976,Spurs,Nuggets,H,0,136,140,L,0.58974165,-4
6911,197511290CLE,1976,Thunder,Cavaliers,A,0,108,124,L,0.40429991,-16
6912,197511290NYK,1976,Knicks,Pistons,H,0,110,115,L,0.56677842,-5
6913,197511290DNA,1976,Spurs,Nuggets,A,0,112,123,L,0.29341877,-11
6914,197511300KCK,1976,Knicks,Kings,A,0,98,110,L,0.30336428,-12
6915,197511300NYA,1976,Nets,Colonels,H,0,113,84,W,0.53677654,29
6916,197511300SSL,1976,Spurs,Spirits,A,0,127,115,W,0.49065858,12
6917,197512020KCK,1976,Thunder,Kings,A,0,101,90,W,0.33037382,11
6918,197512020NYK,1976,Knicks,Celtics,H,0,100,103,L,0.39496148,-3
6919,197512020NYK,1976,Celtics,Knicks,A,0,103,100,W,0.60503852,3
6920,197512020SAA,1976,Spurs,Squires,H,0,119,101,W,0.90430093,18
6921,197512030BOS,1976,Celtics,Bulls,H,0,106,109,L,0.83097667,-3
6922,197512030HOU,1976,Thunder,Rockets,A,0,101,107,L,0.33111936,-6
6923,197512050BOS,1976,Celtics,Jazz,H,0,104,93,W,0.84454006,11
6924,197512050PHI,1976,Knicks,Sixers,A,0,97,99,L,0.25930852,-2
6925,197512060ATL,1976,Celtics,Hawks,A,0,111,104,W,0.54181671,7
6926,197512060GSW,1976,Thunder,Warriors,A,0,94,104,L,0.18959898,-10
6927,197512060NYK,1976,Knicks,Clippers,H,0,108,98,W,0.52640039,10
6928,197512060SAA,1976,Spurs,Spirits,H,0,118,104,W,0.77300334,14
6929,197512070SEA,1976,Thunder,Warriors,H,0,106,115,L,0.41604739,-9
6930,197512070NYA,1976,Nets,Nuggets,H,0,119,123,L,0.60625577,-4
6931,197512090NYK,1976,Knicks,Bucks,H,0,100,109,L,0.58013356,-9
6932,197512100BOS,1976,Celtics,Bucks,H,0,111,98,W,0.7777943,13
6933,197512100SEA,1976,Thunder,Bulls,H,0,99,79,W,0.6975168,20
6934,197512100INA,1976,Spurs,Pacers,A,0,104,122,L,0.3249225,-18
6935,197512110CLE,1976,Knicks,Cavaliers,A,0,95,109,L,0.3391332,-14
6936,197512110INA,1976,Nets,Pacers,A,0,124,123,W,0.33590323,1
6937,197512120BOS,1976,Celtics,Wizards,H,0,130,108,W,0.71172756,22
6938,197512120BUF,1976,Knicks,Clippers,A,0,110,123,L,0.26635927,-13
6939,197512120SEA,1976,Thunder,Pistons,H,0,97,95,W,0.61601007,2
6940,197512120KEN,1976,Spurs,Colonels,A,0,107,100,W,0.3037287,7
6941,197512120NYA,1976,Nets,Spirits,H,0,106,98,W,0.8113364,8
6942,197512130HOU,1976,Celtics,Rockets,A,0,137,120,W,0.54680455,17
6943,197512130NYK,1976,Knicks,Wizards,H,0,126,107,W,0.44624576,19
6944,197512130SAA,1976,Spurs,Colonels,H,0,123,108,W,0.61636323,15
6945,197512140NOJ,1976,Celtics,Jazz,A,0,102,93,W,0.71353531,9
6946,197512140SEA,1976,Thunder,Sixers,H,0,114,105,W,0.56575167,9
6947,197512140NYA,1976,Nets,Pacers,H,0,99,93,W,0.62562484,6
6948,197512160NYK,1976,Knicks,Hawks,H,0,97,96,W,0.56620497,1
6949,197512160NYA,1976,Nets,Colonels,H,0,98,96,W,0.6656149,2
6950,197512160SSL,1976,Spurs,Spirits,A,0,103,106,L,0.57676148,-3
6951,197512170BOS,1976,Celtics,Kings,H,0,118,104,W,0.85717744,14
6952,197512170SEA,1976,Thunder,Cavaliers,H,0,101,115,L,0.61780143,-14
6953,197512170DNA,1976,Nets,Nuggets,A,0,103,106,L,0.30745804,-3
6954,197512180KEN,1976,Spurs,Colonels,A,0,115,102,W,0.35723418,13
6955,197512180VIR,1976,Nets,Squires,A,0,90,94,L,0.79506457,-4
6956,197512190BOS,1976,Knicks,Celtics,A,0,112,120,L,0.14245075,-8
6957,197512190BOS,1976,Celtics,Knicks,H,0,120,112,W,0.85754925,8
6958,197512190SEA,1976,Thunder,Jazz,H,0,113,102,W,0.73886019,11
6959,197512190NYA,1976,Nets,Spurs,H,0,113,97,W,0.63326997,16
6960,197512190NYA,1976,Spurs,Nets,A,0,97,113,L,0.36673003,-16
6961,197512200NYK,1976,Knicks,Bulls,H,0,96,89,W,0.66464031,7
6962,197512200PHI,1976,Celtics,Sixers,A,0,111,97,W,0.50827205,14
6963,197512200SAA,1976,Spurs,Nuggets,H,0,132,121,W,0.55146068,11
6964,197512210SEA,1976,Thunder,Bucks,H,0,101,103,L,0.6691553,-2
6965,197512210NYA,1976,Nets,Squires,H,0,118,91,W,0.92132866,27
6966,197512210SSL,1976,Spurs,Spirits,A,0,108,106,W,0.5765053,2
6967,197512230BUF,1976,Celtics,Clippers,A,0,92,101,L,0.55386573,-9
6968,197512230MIL,1976,Knicks,Bucks,A,0,110,108,W,0.32619107,2
6969,197512230POR,1976,Thunder,Trailblazers,A,0,100,125,L,0.40899521,-25
6970,197512230KEN,1976,Nets,Colonels,A,0,107,102,W,0.39372796,5
6971,197512230SAA,1976,Spurs,Pacers,H,0,106,111,L,0.64607584,-5
6972,197512250NYK,1976,Knicks,Sixers,H,0,111,103,W,0.52122229,8
6973,197512260PHO,1976,Celtics,Suns,A,0,112,106,W,0.56611401,6
6974,197512260SEA,1976,Thunder,Kings,H,0,90,87,W,0.70115453,3
6975,197512260DNA,1976,Spurs,Nuggets,A,0,117,106,W,0.2908991,11
6976,197512260NYA,1976,Nets,Spirits,H,0,105,101,W,0.82633179,4
6977,197512270NYK,1976,Knicks,Jazz,H,0,108,101,W,0.67180383,7
6978,197512270SEA,1976,Thunder,Lakers,H,0,100,109,L,0.60826552,-9
6979,197512270DNA,1976,Nets,Nuggets,A,0,113,130,L,0.34256613,-17
6980,197512280LAL,1976,Celtics,Lakers,A,0,123,113,W,0.58616877,10
6981,197512280SEA,1976,Thunder,Rockets,H,0,116,106,W,0.56885701,10
6982,197512290CHI,1976,Knicks,Bulls,A,0,94,93,W,0.41179752,1
6983,197512290KEN,1976,Nets,Colonels,A,0,102,110,L,0.40860516,-8
6984,197512300GSW,1976,Celtics,Warriors,A,0,101,133,L,0.36756974,-32
6985,197512300LAL,1976,Thunder,Lakers,A,0,112,100,W,0.31870824,12
6986,197512300NYK,1976,Knicks,Suns,H,0,114,88,W,0.60029447,26
6987,197512300INA,1976,Spurs,Pacers,A,0,105,99,W,0.37282264,6
6988,197601020BUF,1976,Knicks,Clippers,A,0,105,106,L,0.28588969,-1
6989,197601020SEA,1976,Celtics,Thunder,A,0,102,98,W,0.60690188,4
6990,197601020SEA,1976,Thunder,Celtics,H,0,98,102,L,0.39309809,-4
6991,197601020NYA,1976,Nets,Spurs,H,0,104,96,W,0.61201966,8
6992,197601020NYA,1976,Spurs,Nets,A,0,96,104,L,0.38798034,-8
6993,197601030NYK,1976,Knicks,Clippers,H,0,107,106,W,0.55286574,1
6994,197601030POR,1976,Celtics,Trailblazers,A,0,97,125,L,0.64845556,-28
6995,197601030INA,1976,Nets,Pacers,A,0,105,90,W,0.39016855,15
6996,197601030SAA,1976,Spurs,Colonels,H,0,88,98,L,0.68819845,-10
6997,197601040SEA,1976,Thunder,Warriors,H,0,97,85,W,0.33816484,12
6998,197601040NYA,1976,Nets,Pacers,H,0,119,98,W,0.71223265,21
6999,197601060POR,1976,Knicks,Trailblazers,A,0,112,97,W,0.37348735,15
7000,197601070BOS,1976,Celtics,Lakers,H,0,109,103,W,0.81706077,6
7001,197601070SEA,1976,Knicks,Thunder,A,0,89,91,L,0.37636006,-2
7002,197601070SEA,1976,Thunder,Knicks,H,0,91,89,W,0.62363994,2
7003,197601070SAA,1976,Spurs,Nuggets,H,0,121,118,W,0.55892712,3
7004,197601090BOS,1976,Celtics,Wizards,H,0,118,113,W,0.72975886,5
7005,197601090PHO,1976,Thunder,Suns,A,0,112,110,W,0.38895357,2
7006,197601090INA,1976,Spurs,Pacers,A,0,121,117,W,0.43394554,4
7007,197601090NYA,1976,Nets,Colonels,H,0,107,101,W,0.69653618,6
7008,197601100GSW,1976,Knicks,Warriors,A,0,87,117,L,0.16511184,-30
7009,197601100SAA,1976,Spurs,Pacers,H,0,122,125,L,0.72534138,-3
7010,197601100SSL,1976,Nets,Spirits,A,0,130,141,L,0.61360312,-11
7011,197601110PHI,1976,Celtics,Sixers,A,0,107,118,L,0.51646501,-11
7012,197601110PHO,1976,Knicks,Suns,A,0,99,98,W,0.39702523,1
